SurveyStepResultKey                 , SurveyResultKey                     , ParticipantIdentifier, ParticipantID                       , StepIdentifier, StartDate                , EndDate
91733dbc-11d6-4eeb-a461-e605988951e6, 380dbfc9-1bd9-49b3-8d88-6e39638b5bf9, P0605                , e5558477-4146-4940-85b5-25324275dd9c, INTRO         , 2026-05-06T11:20:13-04:00, 2026-05-06T11:21:02-04:00
bfdef0f4-6f57-4680-a287-454b1c99097b, 380dbfc9-1bd9-49b3-8d88-6e39638b5bf9, P0605                , e5558477-4146-4940-85b5-25324275dd9c, Q1_MOOD       , 2026-05-06T11:21:02-04:00, 2026-05-06T11:21:31-04:00
b8a0adae-7e6c-4207-8bab-d53cf877a920, 380dbfc9-1bd9-49b3-8d88-6e39638b5bf9, P0605                , e5558477-4146-4940-85b5-25324275dd9c, Q2_BURDEN     , 2026-05-06T11:21:31-04:00, 2026-05-06T11:21:43-04:00
e7fa1f53-8575-42d1-8129-f4f51a4952c8, 380dbfc9-1bd9-49b3-8d88-6e39638b5bf9, P0605                , e5558477-4146-4940-85b5-25324275dd9c, END           , 2026-05-06T11:21:43-04:00, 2026-05-06T11:22:24-04:00
0fb3042d-d314-44bf-b78f-0c87110a8332, ae51e0dc-90ce-47bb-a8e0-904b0a6b3c13, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, INTRO         , 2025-03-15T14:13:04-04:00, 2025-03-15T14:13:33-04:00
825f0c53-2ef3-4922-9fb7-4f8ca6c2cdf0, ae51e0dc-90ce-47bb-a8e0-904b0a6b3c13, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, Q1_MOOD       , 2025-03-15T14:13:33-04:00, 2025-03-15T14:14:42-04:00
c6766297-58e7-48e6-a4b6-d73bd8570828, ae51e0dc-90ce-47bb-a8e0-904b0a6b3c13, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, Q2_BURDEN     , 2025-03-15T14:14:42-04:00, 2025-03-15T14:15:00-04:00
390569c2-968f-49bd-a998-bc2d1a958909, ae51e0dc-90ce-47bb-a8e0-904b0a6b3c13, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, END           , 2025-03-15T14:15:00-04:00, 2025-03-15T14:15:13-04:00
5b0d4fef-61ec-4b85-aa72-1ac0dd5d861f, 9fafb038-6bf3-4891-a427-489d7ba39a93, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, INTRO         , 2025-03-22T19:58:04-04:00, 2025-03-22T19:58:44-04:00
ba9bf6f0-234d-4791-88e2-ef54643cbe76, 9fafb038-6bf3-4891-a427-489d7ba39a93, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, Q1_MOOD       , 2025-03-22T19:58:44-04:00, 2025-03-22T19:59:21-04:00
cfcd12a0-0c86-4c93-b8fd-579a960d2ee8, 9fafb038-6bf3-4891-a427-489d7ba39a93, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, Q2_BURDEN     , 2025-03-22T19:59:21-04:00, 2025-03-22T19:59:48-04:00
6643b7a5-51e5-4903-9d64-96fafdf5f8b7, 9fafb038-6bf3-4891-a427-489d7ba39a93, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, END           , 2025-03-22T19:59:48-04:00, 2025-03-22T20:00:17-04:00
2be16981-3629-4216-8f44-486bb7ee0881, 27f8f173-a866-4d2d-b0ab-456091e592af, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, INTRO         , 2025-04-11T07:37:04-04:00, 2025-04-11T07:37:56-04:00
0adb74fb-0caa-4e9c-a020-f7cc65481b63, 27f8f173-a866-4d2d-b0ab-456091e592af, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, Q1_MOOD       , 2025-04-11T07:37:56-04:00, 2025-04-11T07:38:41-04:00
81712002-38cb-4fbd-b35f-6e1eaf9939d8, 27f8f173-a866-4d2d-b0ab-456091e592af, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, Q2_BURDEN     , 2025-04-11T07:38:41-04:00, 2025-04-11T07:39:27-04:00
e80ed549-c00e-4032-889b-93dbcfff628a, 27f8f173-a866-4d2d-b0ab-456091e592af, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, END           , 2025-04-11T07:39:27-04:00, 2025-04-11T07:40:26-04:00
01f5b65d-1670-4f00-8ad2-f33c417c1bf1, 8fe8d246-f88b-41aa-838c-cc7cad230a90, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, INTRO         , 2025-06-13T02:39:04-04:00, 2025-06-13T02:39:55-04:00
e3dd03e2-b707-4d3e-8cf3-9e3781c9f886, 8fe8d246-f88b-41aa-838c-cc7cad230a90, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, Q1_MOOD       , 2025-06-13T02:39:55-04:00, 2025-06-13T02:40:03-04:00
d2bf9996-ebad-40df-9981-920a70026322, 8fe8d246-f88b-41aa-838c-cc7cad230a90, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, Q2_BURDEN     , 2025-06-13T02:40:03-04:00, 2025-06-13T02:40:31-04:00
cb60d427-e440-4953-ac6a-198d34b4e231, 8fe8d246-f88b-41aa-838c-cc7cad230a90, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, END           , 2025-06-13T02:40:31-04:00, 2025-06-13T02:41:02-04:00
ec951318-cf7d-4583-8e12-e1e597d5474d, 99425062-c317-4a16-ba4e-7810867b0849, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, INTRO         , 2025-09-07T20:53:04-04:00, 2025-09-07T20:53:58-04:00
c17d1133-7dce-4c7d-9420-9bccd197f51c, 99425062-c317-4a16-ba4e-7810867b0849, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, Q1_MOOD       , 2025-09-07T20:53:58-04:00, 2025-09-07T20:54:35-04:00
f357d99c-c1d5-4d34-a6f6-a656ababec02, 99425062-c317-4a16-ba4e-7810867b0849, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, Q2_BURDEN     , 2025-09-07T20:54:35-04:00, 2025-09-07T20:55:21-04:00
3e2661e7-cdfd-407c-8b1a-4cb5fea9a9fa, 99425062-c317-4a16-ba4e-7810867b0849, P0606                , 87897378-4efa-4000-9f96-f2ac6a7f608c, END           , 2025-09-07T20:55:21-04:00, 2025-09-07T20:55:45-04:00
f64e59f8-492e-45bd-8f3d-b22f28614c86, 57ec7cac-a88a-4cd8-9ddc-cb9314b7b084, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, INTRO         , 2025-08-04T17:24:00-04:00, 2025-08-04T17:24:36-04:00
02d50a97-c6fc-4f0e-8d4e-d2fcdbdd382a, 57ec7cac-a88a-4cd8-9ddc-cb9314b7b084, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, Q1_MOOD       , 2025-08-04T17:24:36-04:00, 2025-08-04T17:24:59-04:00
99e810ee-c128-4008-8744-1a04e83f0fca, 57ec7cac-a88a-4cd8-9ddc-cb9314b7b084, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, Q2_BURDEN     , 2025-08-04T17:24:59-04:00, 2025-08-04T17:25:16-04:00
5b6d8ad5-5b09-4d0d-b8d8-4c09df21fea9, 57ec7cac-a88a-4cd8-9ddc-cb9314b7b084, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, END           , 2025-08-04T17:25:16-04:00, 2025-08-04T17:25:40-04:00
66ca7d7f-c5a6-4167-8515-aa25a95b067f, 42b58baf-77a3-4f83-8e38-f0e9483df504, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, INTRO         , 2025-08-14T11:52:00-04:00, 2025-08-14T11:52:44-04:00
31215078-1f2f-487b-9f10-03932790d704, 42b58baf-77a3-4f83-8e38-f0e9483df504, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, Q1_MOOD       , 2025-08-14T11:52:44-04:00, 2025-08-14T11:53:31-04:00
42401211-c128-4a15-a23a-e59a71ea7a5d, 42b58baf-77a3-4f83-8e38-f0e9483df504, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, Q2_BURDEN     , 2025-08-14T11:53:31-04:00, 2025-08-14T11:54:24-04:00
1a050ece-a5ef-4d10-ab78-8f8949397d68, 42b58baf-77a3-4f83-8e38-f0e9483df504, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, END           , 2025-08-14T11:54:24-04:00, 2025-08-14T11:54:42-04:00
a82c8179-1c76-43a0-bffc-743c26b281b2, 61a4f41b-b5b2-4439-9a5a-eef8dce0ca4d, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, INTRO         , 2025-09-03T11:20:00-04:00, 2025-09-03T11:21:07-04:00
4bc675d9-ade0-4608-af88-7062a935037c, 61a4f41b-b5b2-4439-9a5a-eef8dce0ca4d, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, Q1_MOOD       , 2025-09-03T11:21:07-04:00, 2025-09-03T11:22:16-04:00
8826b792-8e4d-484c-9f69-eb218d9de8e5, 61a4f41b-b5b2-4439-9a5a-eef8dce0ca4d, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, Q2_BURDEN     , 2025-09-03T11:22:16-04:00, 2025-09-03T11:23:03-04:00
9d3cd1a2-3515-499f-9e4b-ae306cc27059, 61a4f41b-b5b2-4439-9a5a-eef8dce0ca4d, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, END           , 2025-09-03T11:23:03-04:00, 2025-09-03T11:24:00-04:00
e1a885c4-371b-458b-8025-7f01f9852f1c, 55da6ba8-29d9-4e75-9ed3-2f215f2bcaab, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, INTRO         , 2025-11-04T06:12:00-05:00, 2025-11-04T06:13:02-05:00
73751148-dcfd-44c0-a2ad-c95a8176ecf9, 55da6ba8-29d9-4e75-9ed3-2f215f2bcaab, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, Q1_MOOD       , 2025-11-04T06:13:02-05:00, 2025-11-04T06:14:05-05:00
0585b584-52ba-454a-95e9-6f2a54517a53, 55da6ba8-29d9-4e75-9ed3-2f215f2bcaab, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, Q2_BURDEN     , 2025-11-04T06:14:05-05:00, 2025-11-04T06:15:08-05:00
e6ed102c-1291-4060-9be9-eef96769c330, 55da6ba8-29d9-4e75-9ed3-2f215f2bcaab, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, END           , 2025-11-04T06:15:08-05:00, 2025-11-04T06:16:14-05:00
f3c533e6-9636-461b-a6f6-23302d5b7bac, fcb15ebe-e834-482c-b532-e833bf7d4f24, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, INTRO         , 2025-12-06T05:52:00-05:00, 2025-12-06T05:52:55-05:00
29ba2159-d10e-4502-8edc-0592db62b0f2, fcb15ebe-e834-482c-b532-e833bf7d4f24, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, Q1_MOOD       , 2025-12-06T05:52:55-05:00, 2025-12-06T05:53:47-05:00
33a54f12-6fbf-464a-8eaf-214e6eb2e9bf, fcb15ebe-e834-482c-b532-e833bf7d4f24, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, Q2_BURDEN     , 2025-12-06T05:53:47-05:00, 2025-12-06T05:54:31-05:00
8a8e2b6b-71b2-4aad-bc23-6e640228975d, fcb15ebe-e834-482c-b532-e833bf7d4f24, P0607                , a134831a-4778-4a6b-846d-95693f8f4e33, END           , 2025-12-06T05:54:31-05:00, 2025-12-06T05:55:31-05:00
d6eec006-2718-42b3-87d1-b9efd87bf99f, 0c52ac9b-4399-4560-9487-b29bf8413c4c, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, INTRO         , 2025-01-20T02:06:04-05:00, 2025-01-20T02:06:36-05:00
18136e0c-1c42-4d27-987d-afda09e1af1a, 0c52ac9b-4399-4560-9487-b29bf8413c4c, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, Q1_MOOD       , 2025-01-20T02:06:36-05:00, 2025-01-20T02:07:50-05:00
fd2519bc-6c55-4444-afef-171617fede73, 0c52ac9b-4399-4560-9487-b29bf8413c4c, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, Q2_BURDEN     , 2025-01-20T02:07:50-05:00, 2025-01-20T02:08:09-05:00
d561fee5-f591-4655-9c7f-5793d662467a, 0c52ac9b-4399-4560-9487-b29bf8413c4c, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, END           , 2025-01-20T02:08:09-05:00, 2025-01-20T02:08:38-05:00
89a4d60e-1b22-4dc9-9ae7-d749e6bfe3b6, 6371fdbd-056d-4376-8dfb-1c0196a3c6dc, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, INTRO         , 2025-01-23T16:22:04-05:00, 2025-01-23T16:22:24-05:00
e435c5ee-60c8-4ec5-9575-b4082a7bc18b, 6371fdbd-056d-4376-8dfb-1c0196a3c6dc, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, Q1_MOOD       , 2025-01-23T16:22:24-05:00, 2025-01-23T16:22:58-05:00
25dc5a88-affe-4a05-896a-c78849ead273, 6371fdbd-056d-4376-8dfb-1c0196a3c6dc, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, Q2_BURDEN     , 2025-01-23T16:22:58-05:00, 2025-01-23T16:23:07-05:00
d41bbe9a-d046-4a3b-8dab-f1bd341ca703, 6371fdbd-056d-4376-8dfb-1c0196a3c6dc, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, END           , 2025-01-23T16:23:07-05:00, 2025-01-23T16:23:17-05:00
335300f8-745a-4e78-9652-b8588d65497d, a057e6e0-e0a8-40c9-969a-8ea68fbf3c55, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, INTRO         , 2025-02-18T00:48:04-05:00, 2025-02-18T00:48:28-05:00
1fa864cc-8544-4be2-814f-4d7593ada481, a057e6e0-e0a8-40c9-969a-8ea68fbf3c55, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, Q1_MOOD       , 2025-02-18T00:48:28-05:00, 2025-02-18T00:48:36-05:00
84225fe3-b8d9-49f7-879e-5e7cbeb692b9, a057e6e0-e0a8-40c9-969a-8ea68fbf3c55, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, Q2_BURDEN     , 2025-02-18T00:48:36-05:00, 2025-02-18T00:49:40-05:00
297d4116-8e4e-48a2-ba62-0c5e08205f26, a057e6e0-e0a8-40c9-969a-8ea68fbf3c55, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, END           , 2025-02-18T00:49:40-05:00, 2025-02-18T00:49:49-05:00
3676e5c2-dc5c-4634-bee5-3c256fe407ba, 5d4b8baf-871d-49d5-ad72-239f1f02effd, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, INTRO         , 2025-04-19T23:20:04-04:00, 2025-04-19T23:20:21-04:00
4e9efa8f-54f5-439d-b0e6-f019cf70e2c0, 5d4b8baf-871d-49d5-ad72-239f1f02effd, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, Q1_MOOD       , 2025-04-19T23:20:21-04:00, 2025-04-19T23:21:03-04:00
90ae9a5f-f9f9-4c55-957a-d54a16c35024, 5d4b8baf-871d-49d5-ad72-239f1f02effd, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, Q2_BURDEN     , 2025-04-19T23:21:03-04:00, 2025-04-19T23:21:16-04:00
b84ccaab-6da2-4385-b1b7-c61f430ad432, 5d4b8baf-871d-49d5-ad72-239f1f02effd, P0608                , b7ea61fe-e864-4347-9fed-ef9edd279409, END           , 2025-04-19T23:21:16-04:00, 2025-04-19T23:22:10-04:00
3b35eeaf-895b-4693-a212-7eac221e0b70, 5982a150-cec3-4251-bb51-318554e1d42a, P0609                , de510763-383f-40db-bbfc-581becba8e34, INTRO         , 2025-09-15T13:26:35-04:00, 2025-09-15T13:27:47-04:00
5ad403b5-1000-4649-b52d-432cb69987a6, 5982a150-cec3-4251-bb51-318554e1d42a, P0609                , de510763-383f-40db-bbfc-581becba8e34, Q1_MOOD       , 2025-09-15T13:27:47-04:00, 2025-09-15T13:28:20-04:00
a040f916-14be-436c-a677-eecdc73ab147, 5982a150-cec3-4251-bb51-318554e1d42a, P0609                , de510763-383f-40db-bbfc-581becba8e34, Q2_BURDEN     , 2025-09-15T13:28:20-04:00, 2025-09-15T13:28:52-04:00
e96a4eb8-ba87-4fb5-8ee9-1c7107e0aecb, 5982a150-cec3-4251-bb51-318554e1d42a, P0609                , de510763-383f-40db-bbfc-581becba8e34, END           , 2025-09-15T13:28:52-04:00, 2025-09-15T13:29:18-04:00
5d1379de-c43d-4d42-bf0d-496b4a8b2fce, b366d5e7-ec53-4f4d-a29c-5cf467ff6a78, P0609                , de510763-383f-40db-bbfc-581becba8e34, INTRO         , 2025-09-22T05:29:35-04:00, 2025-09-22T05:29:47-04:00
f1c934fb-a6c8-42ec-a701-44403e370d06, b366d5e7-ec53-4f4d-a29c-5cf467ff6a78, P0609                , de510763-383f-40db-bbfc-581becba8e34, Q1_MOOD       , 2025-09-22T05:29:47-04:00, 2025-09-22T05:30:37-04:00
47b1784b-9014-4ddf-aa35-1ab6bec88de7, b366d5e7-ec53-4f4d-a29c-5cf467ff6a78, P0609                , de510763-383f-40db-bbfc-581becba8e34, Q2_BURDEN     , 2025-09-22T05:30:37-04:00, 2025-09-22T05:31:24-04:00
4ed54d70-5424-4fa0-a0da-8b01dab454a5, b366d5e7-ec53-4f4d-a29c-5cf467ff6a78, P0609                , de510763-383f-40db-bbfc-581becba8e34, END           , 2025-09-22T05:31:24-04:00, 2025-09-22T05:32:24-04:00
196cced1-f35d-4bfb-b97d-9a8b334495a5, bf7b51d6-8d88-440c-81a7-5553d3a0f109, P0609                , de510763-383f-40db-bbfc-581becba8e34, INTRO         , 2025-10-14T17:15:35-04:00, 2025-10-14T17:16:16-04:00
c5cada45-03f6-4a55-bb94-a5032492b1ac, bf7b51d6-8d88-440c-81a7-5553d3a0f109, P0609                , de510763-383f-40db-bbfc-581becba8e34, Q1_MOOD       , 2025-10-14T17:16:16-04:00, 2025-10-14T17:16:58-04:00
91164d16-0d0a-491f-9169-e396fa13108b, bf7b51d6-8d88-440c-81a7-5553d3a0f109, P0609                , de510763-383f-40db-bbfc-581becba8e34, Q2_BURDEN     , 2025-10-14T17:16:58-04:00, 2025-10-14T17:17:12-04:00
c3e479cb-1055-44d3-8848-981e5aa0fe47, bf7b51d6-8d88-440c-81a7-5553d3a0f109, P0609                , de510763-383f-40db-bbfc-581becba8e34, END           , 2025-10-14T17:17:12-04:00, 2025-10-14T17:17:52-04:00
d59eb347-4292-48d2-ad75-0d49b7b5c1ab, 332f9747-05a4-4b0c-8af4-a9fedb7c1092, P0609                , de510763-383f-40db-bbfc-581becba8e34, INTRO         , 2026-01-20T02:24:35-05:00, 2026-01-20T02:25:40-05:00
3aa0e859-291a-4480-a1e5-33fe8893b29a, 332f9747-05a4-4b0c-8af4-a9fedb7c1092, P0609                , de510763-383f-40db-bbfc-581becba8e34, Q1_MOOD       , 2026-01-20T02:25:40-05:00, 2026-01-20T02:26:31-05:00
772404aa-29f9-4da5-924a-716e5a1e6ba3, 332f9747-05a4-4b0c-8af4-a9fedb7c1092, P0609                , de510763-383f-40db-bbfc-581becba8e34, Q2_BURDEN     , 2026-01-20T02:26:31-05:00, 2026-01-20T02:26:54-05:00
9ab4f2dc-b147-4425-b1d8-40d221496434, 332f9747-05a4-4b0c-8af4-a9fedb7c1092, P0609                , de510763-383f-40db-bbfc-581becba8e34, END           , 2026-01-20T02:26:54-05:00, 2026-01-20T02:27:32-05:00
4901ccc6-b607-4fe6-b7e9-a810e9ab80e1, 467b8910-1e93-4ea2-9734-6aeb5daae0aa, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, INTRO         , 2025-12-06T11:11:57-05:00, 2025-12-06T11:12:51-05:00
bd5bd0b2-4e07-40cd-bcd3-a5fd40bdfc9c, 467b8910-1e93-4ea2-9734-6aeb5daae0aa, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, Q1_MOOD       , 2025-12-06T11:12:51-05:00, 2025-12-06T11:14:00-05:00
1b1a4531-fd1a-48ce-8c9a-60148c1f816f, 467b8910-1e93-4ea2-9734-6aeb5daae0aa, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, Q2_BURDEN     , 2025-12-06T11:14:00-05:00, 2025-12-06T11:14:12-05:00
f48ac8a5-c0a1-4c87-a748-e0820061e04d, 467b8910-1e93-4ea2-9734-6aeb5daae0aa, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, END           , 2025-12-06T11:14:12-05:00, 2025-12-06T11:14:52-05:00
932643ab-774b-48ae-b04f-f138f4e79319, 8f6edd26-a906-4ca6-99f2-23b2fa64f04c, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, INTRO         , 2025-12-14T12:38:57-05:00, 2025-12-14T12:39:10-05:00
613e61d3-03df-4f2d-917e-11ce4049fca8, 8f6edd26-a906-4ca6-99f2-23b2fa64f04c, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, Q1_MOOD       , 2025-12-14T12:39:10-05:00, 2025-12-14T12:39:42-05:00
01cb828a-80a3-4432-8ef8-f22eda7c6ec2, 8f6edd26-a906-4ca6-99f2-23b2fa64f04c, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, Q2_BURDEN     , 2025-12-14T12:39:42-05:00, 2025-12-14T12:40:08-05:00
fa6b7f76-1200-4538-82af-e302d9ded604, 8f6edd26-a906-4ca6-99f2-23b2fa64f04c, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, END           , 2025-12-14T12:40:08-05:00, 2025-12-14T12:40:22-05:00
859345ef-382e-4532-85b8-ea228fbdfb36, ffad5086-e08d-48c7-8a5f-bc9d131595d7, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, INTRO         , 2026-03-08T00:35:57-05:00, 2026-03-08T00:36:20-05:00
a22997e8-e0ee-4fe2-9fe3-26e3a806dd17, ffad5086-e08d-48c7-8a5f-bc9d131595d7, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, Q1_MOOD       , 2026-03-08T00:36:20-05:00, 2026-03-08T00:36:35-05:00
54eb8752-0e05-4b3e-b7f7-21dacdf94d6d, ffad5086-e08d-48c7-8a5f-bc9d131595d7, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, Q2_BURDEN     , 2026-03-08T00:36:35-05:00, 2026-03-08T00:37:14-05:00
964d5ea4-ac19-49a4-9669-3311dedfd963, ffad5086-e08d-48c7-8a5f-bc9d131595d7, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, END           , 2026-03-08T00:37:14-05:00, 2026-03-08T00:38:13-05:00
7093d9b0-c576-4651-b22b-5cedb3861e1e, 55a56fb5-83c7-4071-9cc2-9205a4cf53b1, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, INTRO         , 2026-06-04T23:46:57-04:00, 2026-06-04T23:48:09-04:00
ba542d9a-ed6b-4787-8089-1ef8e81390e6, 55a56fb5-83c7-4071-9cc2-9205a4cf53b1, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, Q1_MOOD       , 2026-06-04T23:48:09-04:00, 2026-06-04T23:49:23-04:00
1a18e806-b72c-4fd3-906c-f1f48344c6e2, 55a56fb5-83c7-4071-9cc2-9205a4cf53b1, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, Q2_BURDEN     , 2026-06-04T23:49:23-04:00, 2026-06-04T23:49:34-04:00
44de0305-cccf-4f0d-8d3f-7e547defb37e, 55a56fb5-83c7-4071-9cc2-9205a4cf53b1, P0610                , c44915e6-3974-432a-8947-ae1131d7baa8, END           , 2026-06-04T23:49:34-04:00, 2026-06-04T23:50:06-04:00
c5eacfbc-22dc-4cf0-ad3e-b68718ca0845, 1c1f73dc-491e-4981-866c-57f9623dcb94, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, INTRO         , 2025-11-18T11:52:34-05:00, 2025-11-18T11:53:04-05:00
70293d82-f35c-4996-8d4e-f948f1482d9a, 1c1f73dc-491e-4981-866c-57f9623dcb94, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, Q1_MOOD       , 2025-11-18T11:53:04-05:00, 2025-11-18T11:53:57-05:00
8504610d-759a-459a-9fdb-cc4b1b276f39, 1c1f73dc-491e-4981-866c-57f9623dcb94, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, Q2_BURDEN     , 2025-11-18T11:53:57-05:00, 2025-11-18T11:55:05-05:00
04321c0b-2c1c-44e1-831b-d3af325e3bee, 1c1f73dc-491e-4981-866c-57f9623dcb94, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, END           , 2025-11-18T11:55:05-05:00, 2025-11-18T11:56:05-05:00
4e22c618-487f-4912-a73e-d0f6fe4663fe, 4d3b4402-7cc8-4ad0-9a63-5eb361461d54, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, INTRO         , 2025-11-28T13:50:34-05:00, 2025-11-28T13:51:04-05:00
a213dbbf-4a65-4c78-b4db-c5e05c092d8f, 4d3b4402-7cc8-4ad0-9a63-5eb361461d54, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, Q1_MOOD       , 2025-11-28T13:51:04-05:00, 2025-11-28T13:51:13-05:00
5d0d4990-a34e-4ed1-8922-db241c5e0690, 4d3b4402-7cc8-4ad0-9a63-5eb361461d54, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, Q2_BURDEN     , 2025-11-28T13:51:13-05:00, 2025-11-28T13:51:35-05:00
26d33d3c-80ba-4285-a3e5-88549c3d75a7, 4d3b4402-7cc8-4ad0-9a63-5eb361461d54, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, END           , 2025-11-28T13:51:35-05:00, 2025-11-28T13:52:35-05:00
f0e92ac4-7f08-4ba5-9f3a-2d82d119ab1f, d9d9f0b6-bbd2-4433-851a-ea882f983d1b, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, INTRO         , 2025-12-20T10:15:34-05:00, 2025-12-20T10:16:19-05:00
6576c0cf-a5f5-4370-8245-e93086959e98, d9d9f0b6-bbd2-4433-851a-ea882f983d1b, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, Q1_MOOD       , 2025-12-20T10:16:19-05:00, 2025-12-20T10:16:47-05:00
ad29e0a4-a78f-47e3-9fba-d81a7c6ec8cb, d9d9f0b6-bbd2-4433-851a-ea882f983d1b, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, Q2_BURDEN     , 2025-12-20T10:16:47-05:00, 2025-12-20T10:16:56-05:00
eb647308-2422-44c0-8b7d-38b3a177b008, d9d9f0b6-bbd2-4433-851a-ea882f983d1b, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, END           , 2025-12-20T10:16:56-05:00, 2025-12-20T10:17:51-05:00
be0b7760-9edc-46e3-b246-692e568453cd, 1cd6bda0-cbca-484b-bc11-ef531f11df22, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, INTRO         , 2026-02-19T19:55:34-05:00, 2026-02-19T19:56:37-05:00
6a296db0-303d-4a41-ae81-cb63803f9ec7, 1cd6bda0-cbca-484b-bc11-ef531f11df22, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, Q1_MOOD       , 2026-02-19T19:56:37-05:00, 2026-02-19T19:57:28-05:00
a023502f-a360-468e-80f5-62e42e3b32e1, 1cd6bda0-cbca-484b-bc11-ef531f11df22, P0611                , 67dd917c-9ba2-49f9-b9d2-9abeff937fd5, Q2_BURDEN     , 2026-02-19T19:57:28-05:00, 2026-02-19T19:58:43-05:00
